Species
Diophthalma aequatorialis
Leucochimona aequatorialis
Diophthalma anophthalma
Leucochimona hyphea
Diopthalma pallida
Diophthalma prosoeca
Papilio hyphea
Leucochimona hiphia
Leucochimona icare
Mesosemia matatha
Mesosemia nivea
Leucochimona polita
Diophthalma subalbata
Mesosemia icare
Mesosemia chionea
Leucochimona philemon
Leucochimona iphias
Mesosemia lagora
Diophthalma lagora
Leucochimona lagora
Leucochimona lepida
Mesosemia nivalis
Mesosemia lepida
Leucochimona matisca
Mesosemia molina
Leucochimona molina
Leucochimona vestalis
Mesosemia leucogaea
Mesosemia vestalis
Abantis amneris
Abantis defecta
Sapaea lactea
Abantis levubu
Padraona radiata
Apaustus levina
Lexias acutipenna
Lexias aeetes
Lexias butongensis
Symphaedra phasiana
Euthalia genetta
Adolias rubellio
Euthalia satellita
Symphaedra tyrtaeus
Adolias ignigena
Adolias aeetes
Symphaedra meridionalis
Euthalia ignifera
Euthalia aeetes
Lexias aegle
Adolias floresiana
Lexias miyatai
Symphaedra aegle
Adolias aegle
Euthalia aegle
Lexias aeropa
Euthalia augustifascia
Euthalia choirilus
Euthalia eporidorix
Euthalia midia
Euthalia albifera
Euthalia ergena
Euthalia eutychius
Euthalia hegias
Euthalia helvidius
Euthalia meforensis
Euthalia mysolensis
Euthalia orestias
Euthalia paisandrus
Symphaedra aerope
Papilio aeropa
Minetra nodrica
Adolias albinistica
Adolias bicolorata
Adolias lutescentitincta
Lexias aeropus
Euthalia aeropus
Lexias eutychiassic
Euthalia aeropa
Papilio aeropus
Adolias aeropus
Lexias albopunctata
Lexias borealis
Symphaedra albopunctata
Euthalia cyanipardus
Lexias cyanipardus
Adolias cyanipardus
Lexias bangkana
Lexias gyokudo
Lexias johorensis
Adolias marthae
Lexias nemoralis
Lexias nishikawai
Symphaedra sandakana
Symphaedra bangkana
Lexias canescens
Lexias ornatus
Lexias albata
Euthalia civetta
Euthalia leopardina
Lexias pacalis
Symphaedra pardalis
Symphaedra pardalina
Euthalia tigrina
Symphaedra canescens
Euthalia canescens
Lexias grandis
Symphaedra cyanipardus
Adolias exarchus
Lexias damalis
Euthalia antiquea
Euthalia galoa
Cynthia damalis
Euthalia damalis
Lexias dirtea
Adolias agosthena
Symphaedra annae
Lexias aquilus
Lexias baliaris
Adolias larika
Adolias javana
Adolias boisduvalii
Lexias nanus
Lexias opicus
Euthalia chalcedonides
Euthalia esmalta
Lexias inimitabilis
