Species
Papilio palegon
Papilio myrtillus
Thecla erenea
Thecla stagira
Thecla timaea
Thecla volana
Thecla thoana
Thecla carioca
Thecla lydia
Thecla orses
Thecla zebina
Thecla guadala
Remelana davisi
Remelana fulminans
Remelana negrosensis
Remelana noeli
Remelana jangala
Sithon baweana
Remelana callias
Sithon centa
Sithon erna
Sithon esra
Sithon huberta
Remelana khusus
Sithon mudra
Tajuria minima
Myrina orsolina
Sithon phaedra
Myrina ravata
Tajuria hainanensis
Myrina travana
Dipsas westermannii
Amblypodia jangala
Sithon bella
Sithon jangala
Sithon westermanni
Tajuria orsolina
Tajuria travana
Sithon ravata
Pamphila cusillunia
Moeris duena
Cobalus centralis
Hesperia remus
Comalus centralis
Perimele rennus
Cobalus remus
Perimeles remus
Moeris remus
Moeris rita
Phlebodes justinoides
Cobalus vopiscus
Rhabdodryas trite
Phoebis banksi
Phoebis chryseida
Phoebis ismene
Phoebis watsoni
Phoebis cinnamonrosea
Phoebis tralba
Papilio trite
Callidryas trite
Phoebis trite
Pamphila rhabdophorus
Hesperia galatia
Pamphila sosia
Pontirama adriana
Thecla adunca
Rhamma creara
Thecla amethystina
Rhamma chilensis
Rhamma cuchoensis
Rhamma duplicata
Shapiroana herrerai
Thecla anosma
Pontirama nortea
Abloxurina lecromi
?Rhamma anosma
Thecla arria
Thecla mirma
Shapiroana aurifera
Shapiroana circe
Pontirama lorena
Shapiroana macphersoni
Paralustrus paccius
Rhamma roberti
Rhamma argentopicta
Thecla aurugo
Rhamma sabula
Rhamma saroticana
Thecla bilix
Radissima esolana
Thecla commodus
Paralustrus orosiensis
Paralustrus salazari
Paralustrus commodus
Rhamma lecromi
Thecla confusa
Pontirama brunea
Pontirama eiselei
Pontirama lapazensis
Pontirama coquimbiensis
Thecla familiaris
Rhamma viridis
Paralustrus familiaris
Rhamma tomaszpyrczi
Thecla hybla
Rhamma cassidyi
Rhamma emeraldina
Rmamna tomaszpyrczi
?Rhamma magenta
Thecla mishma
Rhamma austoxida
Thecla oxida
Rhamma disjuncta
Shapiroana shapiroi
Pontirama tolimensis
?Rhamma tolimensis
Thecla tyrrius
Rhamma argenta
Rhaphicera dumicola
Rhaphicera lethanhi
Satyrus dumicola
Rhaphicera moorei
Rhaphicera mantra
Rhaphicera satricus
Pararge kabrua
Rhaphicera sichuana
Lasiommata satricus
Rhetus arcius
Rhetus amycus
Rhetus angustifascia
Rhetus beutelspacheri
Rhetus castigatus
Erycina huana
Rhetus pacificus
Erycina thia
Syrmatia rhete
Papilio arcius
Papilio licarsis
Papilio butes
Rhetus cramerii
Diorhina butes
Diorhina thia
Mabea occidentalis
Erycina belphegor
Nirodia belphegor
Rhetus dysonii
Rhetus caligosus
Diorhina psecas
Diorhina oluros
Erycina psecas
Erycina laodomia
Erycina dysonii
Diorhina periander
Rhetus periander
Diorhina arthuriana
Rhetus coerulans
Rhetus eleusinus
Diorina laonome
Rhetus naevianus
Ancyluris periandra
Erycina iphinoe
Rhetus arthurianus
Rhinelephas cyanicornis
Rhinelephas denkeri
Cyaniris pellax
Lycaena cyanicornis
Lycaenopsis cyanicornis
Rhinopalpa polynice
Rhinopalpa acharis
Rhinopalpa amoenice
Rhinopalpa birmana
Rhinopalpa callonice
Rhinopalpa nocturnia
Eurhinia elpinice
Rhinopalpa epicallonice
Vanessa eudoxia
Rhinopalpa fulva
Rhinopalpa elema
Rhinopalpa helionice
Rhinopalpa illepida
Rhinopalpa eunice
Eurhinia megalonice
Rhinopalpa mentawica
Rhinopalpa panayana
Rhinopalpa sipora
Eurhinia stratonice
Rhinopalpa tamora
Rhinopalpa tawinice
Rhinopalpa bellinice
Rhinopalpa validice
Papilio polynice
Goniloba cubana
Rhinthon thermae
Rhinthon cubana
Rhinthon chiriquensis
Thracides molion
Thracides phidonides
Proteides chiriquensis
Thracides biserta
Hesperia osca
Hesperia cabella
Eudamus biolleyi
Thymele bolivar
Thymele bridgmani
Thymele bridgemanni
Ridens brigdmani
Ridens crison
Eudamus cachinnans
Ridens howarthi
Eudamus crison
Ridens cachinnans
Ridens fieldi
Ridens fulima
Eudamus fulminans
Ridens fulminans
Thymele terracina
Eudamus harpagus
Ridens harpagus
Eudamus mephitis
Eudamus dinora
Ridens mephitis
Ridens mercedes
Eudamus miltas
Ridens miltas
Ridens nora
Telegonus pacasa
Ridens pacasa
Telegonus panche
Ridens panche
Ridens philistus
Ridens philia
Eudamus philistus
Eudamus ridens
Netrocoryne coronus
Ridens ridens
Thymele telegonoides
Ridens telegonoides
Ridens toddi
Thymele tristis
Murgaria albomarginata
Ridens tristis
Rimisia miris
Rimisia miatleuskyi
Lycaena oblitescens
Lycaena miris
Polyommatus miris
Agrodiaetus miris
Riodina lycisca
Riodina luctus
Riodina lysistratus
Riodina lysimachus
Lymnas pelta
Riodina infirmata
Riodina refracta
Limnas lycisca
Riodina crioeus
Riodina lysippoides
Riodina lysippus
Riodina erratica
Riodina lysias
Erycina lysippe
Riodina negrita
Papilio lysippus
Ritra aurea
Cheritra cuprea
Ritra similis
Cheritra volumnia
Cheritra panowa
Sithon aurea
Cheritra aurea
Erycina calpharnia
Diorhina delphinia
Rodinia ariana
Rodinia barbouri
Rodinia vulnerata
Erycina calphurnia
Rodinia calphurnia
Erycina calpharniasic
Rodinia calpharniasic
Rodinia calpharnia
Rodinia delphinia
Lemonias calvus
Drepanula gerres
Echenais petronia
Lemonias lencates
Roberella lencates
Rohana artaxes
Rohana montosus
Apatura artaxes
Rohana athalia
Rohana butongensis
Apatura athalia
Apatura pagenstecherii
Apatura macar
Rohana nakula
Rohana bernardii
Rohana obductus
Rohana panna
Apatura ruficincta
Rohana thantoana
Apatura nakula
Rohana camiboides
Rohana nakulina
Rohana nilka
Rohana parisatis
