id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item4dca49cd03,Oxytropis lambertii | Purple Locoweed | Lambert's Crazyweed | 10 Seeds,https://www.ebay.com/itm/334106316035?hash=item4dca49cd03:g:mSAAAOSwY3FhEB69,$8.69,"San Francisco, California, United States",https://i.ebayimg.com/thumbs/images/g/mSAAAOSwY3FhEB69/s-l225.jpg,plant_flower_seeds,https://www.ebay.com/usr/plant_flower_seeds?_trksid=p2047675.l2559,Instant,0,0,More than 10,Unknown
