id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item46c27dc9b0,Neptis frobenia *** times *** Mauritius,https://www.ebay.com/itm/303910734256?hash=item46c27dc9b0:g:wrgAAOSwvHFgQ7l4,$35.24,"Casares Costa (Malaga), Spain",https://i.ebayimg.com/thumbs/images/g/wrgAAOSwvHFgQ7l4/s-l225.jpg,homerus61,https://www.ebay.com/usr/homerus61?_trksid=p2047675.l2559,Instant,0,0,1,Unknown
item4476b8248f,Neptis frobenia *** Female *** Mauritius,https://www.ebay.com/itm/294049555599?hash=item4476b8248f:g:mLMAAOSwSvlgQ7jk,$70.60,"Casares Costa (Malaga), Spain",https://i.ebayimg.com/thumbs/images/g/mLMAAOSwSvlgQ7jk/s-l225.jpg,homerus61,https://www.ebay.com/usr/homerus61?_trksid=p2047675.l2559,Instant,0,0,1,Unknown
