id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold,auction_end_date
item5b9c835824,9 Seeds Chamaedorea Microspadix Hardy Bamboo Palm Cold Hardy Exotic Garden Plant,https://www.ebay.com/itm/393467877412?hash=item5b9c835824:g:vTMAAOSwtyFhACMJ,https://i.ebayimg.com/thumbs/images/g/vTMAAOSwtyFhACMJ/s-l225.jpg,$11.09,Feb-19 01:57,"Moscow, China",Unknown,Unknown,Instant,0,5,
item2197e42502,Hardy Bamboo Palm - Live Plant in an 4 Inch Growers Pot -Chamaedorea Microspadix,https://www.ebay.com/itm/144282232066?hash=item2197e42502:g:D1MAAOSwxQRhiV5T,https://i.ebayimg.com/thumbs/images/g/D1MAAOSwxQRhiV5T/s-l225.jpg,$32.97 to $119.97,Jan-08 09:32,"Apopka, Florida, United States",Unknown,Unknown,Instant,0,1,
