id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item343d4b79a8,"DYNASTOR MACROSIRIS STRIX | CHIAPAS, MEXICO | MOUNTED | UK21-320 VERY RARE",https://www.ebay.com/itm/DYNASTOR-MACROSIRIS-STRIX-CHIAPAS-MEXICO-MOUNTED-UK21-320-VERY-RARE/224366655912?hash=item343d4b79a8:g:MK0AAOSwgvdgOT2e,$1.37,"Oldbury, United Kingdom",https://i.ebayimg.com/thumbs/images/g/MK0AAOSwgvdgOT2e/s-l225.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,1,0,1,27 Feb 2021 at 11:26:53am PST
