id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item3439fdccc2,"ASTRAPTES TALUS | VERACRUZ, MEXICO | AS PICTURED | UK-400",https://www.ebay.com/itm/ASTRAPTES-TALUS-VERACRUZ-MEXICO-AS-PICTURED-UK-400/224311233730?hash=item3439fdccc2:g:fwQAAOSw7Rdf-tYG,$4.54,"Oldbury, United Kingdom",https://i.ebayimg.com/thumbs/images/g/fwQAAOSw7Rdf-tYG/s-l225.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Instant,0,0,1,"Jan 17, 2021 05:35:14 PST"
