id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item34355dad64,"EPARGYREUS EXADEUS CRUZA  | OAXACA MEXICO, MEXICO | AS PICTURED | MX-1097",https://www.ebay.com/itm/EPARGYREUS-EXADEUS-CRUZA-OAXACA-MEXICO-MEXICO-AS-PICTURED-MX-1097/224233631076?hash=item34355dad64:g:djkAAOSw7QJfgHH2,$6.12,"Oldbury, United Kingdom",https://i.ebayimg.com/thumbs/images/g/djkAAOSw7QJfgHH2/s-l225.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Instant,0,0,1,"Jan 17, 2021 05:35:23 PST"
