id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item343d537e2c,"PANACEA PROCILLA | HUANUCO, PERU | AS PICTURED | UK21--297",https://www.ebay.com/itm/PANACEA-PROCILLA-HUANUCO-PERU-AS-PICTURED-UK21-297/224367181356?hash=item343d537e2c:g:LowAAOSw309gOdfy,$2.63,"Oldbury, United Kingdom",https://i.ebayimg.com/thumbs/images/g/LowAAOSw309gOdfy/s-l225.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,0,0,1,Unknown
