id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item2f5fe58040,Historis acheronta (Coea acheronta) Butterfly FOLDED REAL Insect Unmounted,https://www.ebay.com/itm/203472339008?hash=item2f5fe58040:g:bUsAAOSwbcBgraPZ,$4.00,"Sainte-Brigitte-de-Laval, Quebec, Canada",https://i.ebayimg.com/images/g/bUsAAOSwbcBgraPZ/s-l300.jpg,taxentomo-store,https://www.ebay.com/usr/taxentomo-store?_trksid=p2047675.l2559,Instant,0,0,More than 10,Unknown
item288547280a,American acheronta. 10 butterflies. peru,https://www.ebay.com/itm/174034724874?hash=item288547280a:g:8xIAAOSw~ZRdgh3S,$30.45,"Toulouse, France",https://i.ebayimg.com/images/g/8xIAAOSw~ZRdgh3S/s-l300.jpg,objets-et-creatures-31,https://www.ebay.com/usr/objets-et-creatures-31?_trksid=p2047675.l2559,Instant,0,0,2,"Jan 18, 2021 02:18:44 PST"
