id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3432a1e82b,"HYPOPHYLLA SUDIAS SUDIAS | OAXACA, MEX | AS PICTURED | UK20A-49 RARE",https://www.ebay.com/itm/HYPOPHYLLA-SUDIAS-SUDIAS-OAXACA-MEX-AS-PICTURED-UK20A-49-RARE/224187770923?hash=item3432a1e82b:g:HQ4AAOSwNIhfXNgF,https://i.ebayimg.com/thumbs/images/g/HQ4AAOSwNIhfXNgF/s-l225.jpg,$3.71,Oct-17 09:42,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,2,1
