id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item4b864bb0ac,Hesperia comma pair rare from Poland - (mounted),https://www.ebay.com/itm/Hesperia-comma-pair-rare-from-Poland-mounted/324375654572?hash=item4b864bb0ac:g:chYAAOSwsnBfb66c,https://i.ebayimg.com/thumbs/images/g/chYAAOSwsnBfb66c/s-l225.jpg,$4.26,Nov-22 12:50,"Swidnica Slaska, Poland",catocala,https://www.ebay.com/usr/catocala?_trksid=p2047675.l2559,Auction,1,1
item4b864bae67,Hesperia comma pair rare from Poland - (mounted),https://www.ebay.com/itm/Hesperia-comma-pair-rare-from-Poland-mounted/324375653991?hash=item4b864bae67:g:wNsAAOSw7vRfb67Y,https://i.ebayimg.com/thumbs/images/g/wNsAAOSw7vRfb67Y/s-l225.jpg,$4.26,Nov-22 12:49,"Swidnica Slaska, Poland",catocala,https://www.ebay.com/usr/catocala?_trksid=p2047675.l2559,Auction,1,1
item23e2d15fda,"Hesperiidae Hesperia comma pair , mounted",https://www.ebay.com/itm/Hesperiidae-Hesperia-comma-pair-mounted/154129227738?hash=item23e2d15fda:g:gl8AAOSwnd5ff3A7,https://i.ebayimg.com/thumbs/images/g/gl8AAOSwnd5ff3A7/s-l225.jpg,$28.64,Oct-18 13:24,"Wilamowice k Oswiecimia, Poland",wildwooods,https://www.ebay.com/usr/wildwooods?_trksid=p2047675.l2559,Auction,3,1
item4b838f7822,Hesperia comma pair rare from Poland - (mounted),https://www.ebay.com/itm/Hesperia-comma-pair-rare-from-Poland-mounted/324329764898?hash=item4b838f7822:g:osMAAOSwE7lfb6tb,https://i.ebayimg.com/thumbs/images/g/osMAAOSwE7lfb6tb/s-l225.jpg,$4.80,Oct-18 12:04,"Swidnica Slaska, Poland",catocala,https://www.ebay.com/usr/catocala?_trksid=p2047675.l2559,Auction,1,1
item4b82fb21fe,Hesperia comma pair rare from Poland - (mounted),https://www.ebay.com/itm/Hesperia-comma-pair-rare-from-Poland-mounted/324320043518?hash=item4b82fb21fe:g:XWMAAOSwdP9fb6u~,https://i.ebayimg.com/thumbs/images/g/XWMAAOSwdP9fb6u~/s-l225.jpg,$5.99,Oct-11 13:52,"Swidnica Slaska, Poland",catocala,https://www.ebay.com/usr/catocala?_trksid=p2047675.l2559,Auction,4,1
