id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item343567c192,"PERISAMA ALICIA SSP | HUANUCO, PERU | AS PICTURED | UK20A-311",https://www.ebay.com/itm/PERISAMA-ALICIA-SSP-HUANUCO-PERU-AS-PICTURED-UK20A-311/224234291602?hash=item343567c192:g:2cAAAOSwYxFfr8CS,https://i.ebayimg.com/thumbs/images/g/2cAAAOSwYxFfr8CS/s-l225.jpg,$9.72,Nov-21 11:10,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,4,1
