id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3431286971,ARCAS SPLENDOR | HUANUCO PERU | AS PICTURED | UK20-22,https://www.ebay.com/itm/ARCAS-SPLENDOR-HUANUCO-PERU-AS-PICTURED-UK20-22/224163031409?hash=item3431286971:g:G~IAAOSwmCVfSw3p,https://i.ebayimg.com/thumbs/images/g/G~IAAOSwmCVfSw3p/s-l225.jpg,$5.50,Sep-27 10:06,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,1,1
