id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item365cb5306c,Limenitis lepechini lepechini Tajikistan; Ghissar mts 1PAIR  M009 35$,https://www.ebay.com/itm/Limenitis-lepechini-lepechini-Tajikistan-Ghissar-mts-1PAIR-M009-35/233483612268?hash=item365cb5306c:g:nQkAAOSwUOJeNvve,https://i.ebayimg.com/thumbs/images/g/nQkAAOSwUOJeNvve/s-l225.jpg,$35.00,Sep-11 01:05,"Krasnousolskiy, Russian Federation",aleks_brown1,https://www.ebay.com/usr/aleks_brown1?_trksid=p2047675.l2559,Instant,0,1
