id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3daa396df7,"Greta andromica andania, male, Peru; Nymphalidae",https://www.ebay.com/itm/Greta-andromica-andania-male-Peru-Nymphalidae/264848895479?hash=item3daa396df7:g:TIQAAOSwNxtesHXl,https://i.ebayimg.com/thumbs/images/g/TIQAAOSwNxtesHXl/s-l225.jpg,$2.00,Sep-06 17:50,"Washington, District Of Columbia, United States",kershawi,https://www.ebay.com/usr/kershawi?_trksid=p2047675.l2559,Auction,1,1
