id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item3b47f10108,"Curtis's Botanical Magazine; Double Page #7088, Thrinax excelsa, 1889",https://www.ebay.com/itm/254610047240?hash=item3b47f10108:g:S8sAAOSwGD9eqcOq,$39.00,"West Linn, Oregon, United States",https://i.ebayimg.com/images/g/S8sAAOSwGD9eqcOq/s-l300.jpg,tarsier,https://www.ebay.com/usr/tarsier?_trksid=p2047675.l2559,Instant,0,0,1,"Sep 25, 2020 11:36:36 PDT"
