id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item2f32cc0c29,Real Preserved Butterfly Atrophaneura horishana & Case ; Taiwan Asia,https://www.ebay.com/itm/202715696169?hash=item2f32cc0c29:g:aBgAAOSwqaBdDn1T,$49.00,"Coventry, Rhode Island, United States",https://i.ebayimg.com/images/g/aBgAAOSwqaBdDn1T/s-l300.jpg,rickl711,https://www.ebay.com/usr/rickl711?_trksid=p2047675.l2559,Instant,0,0,1,"Mar 18, 2020 01:35:42 PDT"
