id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold,auction_end_date
item219e8cd5d5,"Real Framed Butterfly Art | Papilio Thyastes Peru | ""Flutter By"" | Eli Beery",https://www.ebay.com/itm/144393950677?hash=item219e8cd5d5:g:xEoAAOSwmkNh-Vwv,https://i.ebayimg.com/thumbs/images/g/xEoAAOSwmkNh-Vwv/s-l225.jpg,$24.00,Jun-11 12:17,"Harbor Springs, Michigan, United States",mynewbeginnings,https://www.ebay.com/usr/mynewbeginnings?_trksid=p2047675.l2559,Instant,0,1,
