id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item36853b15c0,Entomology Butterfly: Opsiphanes Batea ♂ Brazil #11,https://www.ebay.com/itm/234163475904?hash=item36853b15c0:g:Dc4AAOSwa4thK5D1,$2.35,"Haibach, Germany",https://i.ebayimg.com/thumbs/images/g/Dc4AAOSwa4thK5D1/s-l225.jpg,aureus-tt-butterflies-and-insects,https://www.ebay.com/usr/aureus-tt-butterflies-and-insects?_trksid=p2047675.l2559,Instant,0,0,1,Unknown
item48fbd403ee,1910 T48 Turkey Red Butterfly Opsiphanes Batea VG 46376,https://www.ebay.com/itm/313462621166?hash=item48fbd403ee:g:hoYAAOSwOvJgVkst,$4.00,"Mahomet, Illinois, United States",https://i.ebayimg.com/thumbs/images/g/hoYAAOSwOvJgVkst/s-l225.jpg,joesvintagesportscardsii,https://www.ebay.com/usr/joesvintagesportscardsii?_trksid=p2047675.l2559,Instant,0,0,1,"Jul 16, 2021 16:12:54 PDT"
