Species
Athyma assa
Athyma pseudocama
Athyma asura
Athyma anaka
Pantoporia baelia
Pantoporia horishana
Athyma battakana
Athyma elwesi
Athyma idita
Athyma latecincta
Pantoporia pusilla
Athyma tarpa
Pantoporia aei
Pantoporia asura
Parathyma asura
Pantoporia elwesi
Athyma cama
Athyma ambra
Pantoporia camasa
Athyma gynea
Parathyma cardoni
Athyma zoroastres
Tacoraea melas
Tacoraea pseudomelas
Tacoraea tayalica
Pantoporia camida
Pantoporia assa
Pantoporia ambra
Pantoporia cama
Pantoporia matanga
Pantoporia malaya
Athyma eulimene
Athyma badoura
Pantoporia hegelochus
Tacola rubidus
Pantoporia symphelus
Athyma jocaste
Nymphalis eulimene
Pantoporia eulimene
Tacola eulimene
Athyma fortuna
Pantoporia kodahirai
Athyma diffusa
Athyma guangxiensis
Pantoporia fortuna
Athyma godmani
Pantoporia reducta
Pantoporia godmani
Athyma jina
Tharasia jinoides
Athyma huochengica
Pantoporia sauteri
Tacoraea fortuitus
Pantoporia jina
Pantoporia jinoides
Athyma kanwa
Athyma euryleuca
Athyma napoleonis
Athyma oberisuku
Pantoporia phorkys
Athyma siberutensis
Athyma tanahmasa
Pantoporia zynara
Pantoporia kanwa
Parathyma kanwa
Athyma karita
Athyma kasa
Pantoporia bignaya
Pantoporia privata
Pantoporia bazilana
Pantoporia gordina
Athyma epimethis
Athyma gordia
Athyma leyteana
Pantoporia paragordia
Pantoporia parakasa
Pantoporia kasina
Athyma parakasa
Pantoporia kasa
Parathyma kasa
Pantoporia tarpa
Pantoporia epimethis
Pantoporia gordia
Athyma paragordia
Athyma larymna
Athyma agina
Pantoporia shirozui
Pantoporia bangkanensis
Athyma elisa
Tacola habilis
Tacola libera
Athyma negrosiana
Athyma panayana
Tacola raro
Athyma selessana
Athyma siamensis
Athyma subcurvata
Tacola wehensis
Limenitis larymna
Pantoporia larymna
Athyma libnites
Tarattia nieuwenhuisi
Moduza noctesco
Limenitis libnites
Athya libnites
Athyma maena
Pantoporia semperi
Athyma boholensis
Pantoporia maenides
Athyma kikuchii
Pantoporia maena
Athyma magindana
Athyma pizarrasi
Athyma zilana
Pantoporia magindana
Athyma marguritha
Pantoporia balina
Pantoporia glorifica
Pantoporia marguritha
Athyma mindanica
Athyma minensis
Athyma jianfenglingensis
Athyma zhangi
Athyma nefte
Pantoporia meillieri
Pantoporia asitina
Athyma asita
Pantoporia cordigera
Athyma cordigera
Athyma dormen
Athyma ichwani
Limenitis inara
Pantoporia seitzi
Pantoporia matthiola
Athyma nivifera
Pantoporia neftina
Athyma urvasi
Athyma subrata
Pantoporia subratina
Parathyma tigrina
Pantoporia yasana
Athyma gandara
Papilio nefte
Limenitis jadera
Athyma jadera
Parathyma nefte
Parathyma urvasi
Pantoporia nefte
Athyma opalina
Athyma constricta
Athyma sichuana
Pantoporia hirayamai
Tacoraea eupolia
Pantoporia parajina
Limenitis opalina
Pantoporia shan
Pantoporia opalina
Athyma hirayamai
Parathyma opalina
Pantoporia constricta
Athyma orientalis
Athyma nepalensis
Athyma perius
Pantoporia avitus
Pantoporia hierasus
Athyma perinus
Athyma sama
Papilio leucothoe
Papilio perius
Pantoporia hoso
Tacoraea atramenta
Tacoraea insolitus
Papilio polyxena
Pantoporia perius
Parathyma perius
Athyma pravara
Athyma acutipennis
Athyma arturodyi
Pantoporia caprotina
Athyma esra
Athyma helma
Athyma indosinica
Pantoporia maculosa
Athyma navicularis
Athyma siberuta
Pantoporia tamesa
Athyma varina
Lance Sergeant
Parathyma pravara
Pantoporia pravara
Athyma prarara
Athyma punctata
Athyma prasobsuki
Athyma preeyai
Athyma alba
Athyma zhejiangensis
Athyma yoshikoe
Athyma ranga
Pantoporia karwara
Pantoporia obsolescens
Athyma serica
Athyma mahesa
Parathyma ranga
Pantoporia ranga
Parathyma karwara
Athyma reta
Athyma cupido
Pantoporia mendica
Parathyma riamba
Athyma suluana
Pantoporia kannegieteri
Pantoporia syma
Athyma venus
Pantoporia moorei
Pantoporia retina
Athyma kresna
Athyma shahruddini
Pantoporia euryleuca
Athyma eurylenia
Athyma rufula
Pantoporia salvini
Athyma selenophora
Athyma amhara
Pantoporia amharina
Athyma yui
Athyma bahula
Pantoporia latifascia
Pantoporia baris
Pantoporia epibaris
Pantoporia batilda
Pantoporia gitgita
Athyma ishiana
Athyma jadava
Pantoporia laela
Pantoporia hirona
Tacoraea enormis
Pantoporia leucophryne
Athyma shiraishii
Pantoporia kanara
Limenitis selenophora
Pantoporia selenophora
Parathyma selenophora
Pantoporia amhara
Taceraea selenophora
Mussaenda pubescens
Wendlandia formosana
Athyma gracilis
Athyma separata
Athyma speciosa
Pantoporia preciosa
Athyma venata
Athyma zeroca
Pantoporia galaesus
Athyma hishikawai
Pantoporia meinippus
Pantoporia tenuifasciata
Pantoporia whitei
Pantoporia zeroca
Athyrtis mechanitis
Athyrtis oberthueri
Athyrtis salvini
Athyrtis amanga
Athyrtis similis
Athyrtis distincta
Chlosyne pantoni
Chlosyne seitzi
Atlantea seitzi
SynchloÎ perezi
Synchloe perezi
SynchloÎ tulita
Synchloe tulita
Euptychia ernestina
Atlides scamander
Atlides atys
Thecla bacis
Thecla vulnerata
Thecla melidor
Atlides bacis
Atlides centralis
Atlides browni
Thecla carpasia
Atlides carpasia
Thecla cosa
Atlides cosa
Atlides dahnersi
Thecla gaumeri
Atlides gaumeri
Atlides corcorani
Thecla cynara
Atlides estesi
Thecla juanita
Papilio halesus
Atlides dolichus
Atlides dolichos
Atlides halesus
Atlides halljasoni
Thecla havila
Atlides havila
Thecla carpophora
Papilio baeton
Papilio inachus
Atlides inachus
Atlides misma
Thecla polama
Atlides polama
Papilio polybe
Atlides polybe
Papilio rustan
Thecla macaria
Atlides rustan
Thecla thargelia
Atlides thargelia
Thecla zava
Thecla iracema
Atlides zava
Atrophaneura adamsoni
Byasa takakoae
Papilio adamsoni
Papilio minereoides
Byasa adamsoni
Papilio aidoneus
Papilio erioleuca
Atrophaneura aidoneus
Atrophaneura alcinous
Papilio intermedia
Papilio bradanus
Papilio loochooanus
Byasa miyakoensis
Papilio yakushimanus
Papilio haematostictus
Papilio spathatus
Papilio ikusa
Papilio veris
Papilio pacifica
Papilio parvummaculatus
Papilio koishikawaensis
Papilio paramaculatus
Papilio astenous
Papilio alcinous
Papilio nagasakii
Menelaides kosugai
Byasa alcinous
Cocculus trilobus
Metaplexis chinensis
Atrophaneura astorion
Papilio varuna
Papilio anomala
Papilio zaleucus
Papilio nigricans
Byasa punctata
Papilio astorion
Papilio chara
Atrophaneura hainanensis
Atrophaneura liziensis
Atrophaneura varuna
Parides varuna
Atrophaneura nox
Atrophaneura veruna
Papilio nana
Papilio confusus
Papilio mansonensis
Byasa flaveolus
Atrophaneura coon
Papilio cacharensis
Polydorus merguia
Papilio doubledayi
Papilio palembanganus
Papilio sambilanga
