id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold,auction_end_date
item3ff0129fd6,Lloyd antique 1896 lithograph butterfly print Pl 6 Nebroda lobengula; Hirdapa,https://www.ebay.com/itm/274610692054?hash=item3ff0129fd6:g:1-8AAOSwXZ1f1Qt6,https://i.ebayimg.com/thumbs/images/g/1-8AAOSwXZ1f1Qt6/s-l225.jpg,$14.50,Aug-21 20:10,"Chicago, Illinois, United States",kimberhoff,https://www.ebay.com/usr/kimberhoff?_trksid=p2047675.l2559,Instant,0,1,
