id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item1ccf4f0457,Singapore stamps - Bi-coloured Damsel (Ceriagrion Cerinorubellum)  5 cents 1988,https://www.ebay.com/itm/Singapore-stamps-Bi-coloured-Damsel-Ceriagrion-Cerinorubellum-5-cents-1988/123737146455?hash=item1ccf4f0457:g:p~kAAOSwVYhcEomX,$1.32,"Chesterfield, United Kingdom",https://i.ebayimg.com/thumbs/images/g/p~kAAOSwVYhcEomX/s-l225.jpg,jojoh-li-6zr5uo,https://www.ebay.com/usr/jojoh-li-6zr5uo?_trksid=p2047675.l2559,Instant,0,0,1,"Mar 26, 2020 09:53:01 PDT"
item4201b7cd2f,SG36) NICE SINGAPORE COVER - CERIAGRION CERINORUBELLUM; DRAGONBOAT REGATTA,https://www.ebay.com/itm/SG36-NICE-SINGAPORE-COVER-CERIAGRION-CERINORUBELLUM-DRAGONBOAT-REGATTA/283496664367?hash=item4201b7cd2f:g:ufMAAOSww4Zc6fxo,$2.96,"Boronia, Australia",https://i.ebayimg.com/thumbs/images/g/ufMAAOSww4Zc6fxo/s-l225.jpg,21st-century-auctions,https://www.ebay.com/usr/21st-century-auctions?_trksid=p2047675.l2559,Instant,0,0,1,"May 06, 2020 23:17:57 PDT"
item4201b861a4,SG44) NICE SINGAPORE COVER - VIEW ON SENTOSA; CERIAGRION CERINORUBELLUM,https://www.ebay.com/itm/SG44-NICE-SINGAPORE-COVER-VIEW-ON-SENTOSA-CERIAGRION-CERINORUBELLUM/283496702372?hash=item4201b861a4:g:IUMAAOSw~Z5c6gkW,$2.96,"Boronia, Australia",https://i.ebayimg.com/thumbs/images/g/IUMAAOSw~Z5c6gkW/s-l225.jpg,21st-century-auctions,https://www.ebay.com/usr/21st-century-auctions?_trksid=p2047675.l2559,Instant,0,0,1,"May 06, 2020 23:17:57 PDT"
