id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item3ff9cc1f00,Graphium dorcus & Graphium rhesus 4-Butterfly Display!,https://www.ebay.com/itm/274773843712?hash=item3ff9cc1f00:g:wfcAAOSwgHxghjpZ,$49.99,"Charleston, South Carolina, United States",https://i.ebayimg.com/images/g/wfcAAOSwgHxghjpZ/s-l300.jpg,mtborrelli,https://www.ebay.com/usr/mtborrelli?_trksid=p2047675.l2559,Instant,0,0,1,Unknown
item3b2de51a9e,"Papilionidae - Graphium rhesus rhesus (m) - Buton Island, Sumatra, Indonesia",https://www.ebay.com/itm/254173059742?hash=item3b2de51a9e:g:sTQAAOSwRLZUDscm,$6.98,"Kuala Lumpur, Malaysia",https://i.ebayimg.com/images/g/sTQAAOSwRLZUDscm/s-l300.jpg,tuliep9,https://www.ebay.com/usr/tuliep9?_trksid=p2047675.l2559,Instant,0,0,6,"May 09, 2021 07:48:08 PDT"
item3db835d8af,Graphium Rhesus Swallowtail Real Butterfly SET x1 A- Specimen Antenna Damage.,https://www.ebay.com/itm/265083541679?hash=item3db835d8af:g:SMAAAOSwwGJgW1mi,$10.56,"Sleaford, United Kingdom",https://i.ebayimg.com/images/g/SMAAAOSwwGJgW1mi/s-l300.jpg,themothman35,https://www.ebay.com/usr/themothman35?_trksid=p2047675.l2559,Instant,0,0,More than 10,"May 10, 2021 05:44:40 PDT"
item2afc614fdf,Zebra Swallowtail Butterfly in Lucite Shadowbox Swardtail (Graphium rhesus),https://www.ebay.com/itm/184622862303?hash=item2afc614fdf:g:VGwAAOSwIlRgAf4v,$55.00,"Savanna, Illinois, United States",https://i.ebayimg.com/images/g/VGwAAOSwIlRgAf4v/s-l300.jpg,masonic84,https://www.ebay.com/usr/masonic84?_trksid=p2047675.l2559,Instant,0,0,1,Unknown
item3db83736f8,Graphium Rhesus Swallowtail Real Butterfly SET x1 A- Specimen Antenna Damage,https://www.ebay.com/itm/265083631352?hash=item3db83736f8:g:SMAAAOSwwGJgW1mi,$8.94,"Sleaford, United Kingdom",https://i.ebayimg.com/images/g/SMAAAOSwwGJgW1mi/s-l300.jpg,themothman35,https://www.ebay.com/usr/themothman35?_trksid=p2047675.l2559,Instant,0,0,More than 10,"May 10, 2021 11:58:55 PDT"
item3b23912aec,"Unmounted Butterfly/Papilionidae - Graphium rhesus rhesus, male, Indonesia",https://www.ebay.com/itm/253999786732?hash=item3b23912aec:g:XqYAAOSwzCtb-~83,$3.26,"Sieraków Wielkopolski, Poland",https://i.ebayimg.com/images/g/XqYAAOSwzCtb-~83/s-l300.jpg,butterfly-shade,https://www.ebay.com/usr/butterfly-shade?_trksid=p2047675.l2559,Instant,0,0,5,"Dec 26, 2020 06:14:32 PST"
item23e458e669,Beautiful Butterfly single Graphium rhesus. Buton,https://www.ebay.com/itm/154154886761?hash=item23e458e669:g:t1oAAOSwkvZfkTi4,$2.99,"Fullerton, California, United States",https://i.ebayimg.com/images/g/t1oAAOSwkvZfkTi4/s-l300.jpg,max-beetle-seller,https://www.ebay.com/usr/max-beetle-seller?_trksid=p2047675.l2559,Instant,0,0,8,Unknown
item34439ae0a3,"Real Banded Swordtail Butterfly, Graphium Rhesus, Insect Taxidermy",https://www.ebay.com/itm/224472522915?hash=item34439ae0a3:g:nAEAAOSwmV9f-6xZ,$23.09,"CHELTENHAM, Australia",https://i.ebayimg.com/images/g/nAEAAOSwmV9f-6xZ/s-l300.jpg,paulydamerchant,https://www.ebay.com/usr/paulydamerchant?_trksid=p2047675.l2559,Instant,0,0,1,Unknown
