id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item343cd23823,DIAETHRIA PANDAMA | VERACRUZ MEXICO | AS PICTURED | UK21-80 RARE,https://www.ebay.com/itm/DIAETHRIA-PANDAMA-VERACRUZ-MEXICO-AS-PICTURED-UK21-80-RARE/224358709283?hash=item343cd23823:g:NtAAAOSwx1FgMLeN,https://i.ebayimg.com/thumbs/images/g/NtAAAOSwx1FgMLeN/s-l225.jpg,$9.79,Feb-27 09:16,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,7,1
