id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3db648ca5a,"Marpesia berania, male, Ecuador; Nymphalidae",https://www.ebay.com/itm/Marpesia-berania-male-Ecuador-Nymphalidae/265051228762?hash=item3db648ca5a:g:OIcAAOSwOLFgJxC3,https://i.ebayimg.com/thumbs/images/g/OIcAAOSwOLFgJxC3/s-l225.jpg,$3.00,Feb-19 15:35,"Washington, District Of Columbia, United States",kershawi,https://www.ebay.com/usr/kershawi?_trksid=p2047675.l2559,Auction,1,1
item3db2bf8d84,"Marpesia berania, male, Ecuador; Nymphalidae",https://www.ebay.com/itm/Marpesia-berania-male-Ecuador-Nymphalidae/264991903108?hash=item3db2bf8d84:g:jVYAAOSwCQ1f6V5-,https://i.ebayimg.com/thumbs/images/g/jVYAAOSwCQ1f6V5-/s-l225.jpg,$3.00,Jan-03 20:27,"Washington, District Of Columbia, United States",kershawi,https://www.ebay.com/usr/kershawi?_trksid=p2047675.l2559,Auction,1,1
