id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3439fd9708,"MYSCELIA CYANIRIS ALVARADIA | GUERRERO, MEXICO | AS PICTURED | UK-381",https://www.ebay.com/itm/MYSCELIA-CYANIRIS-ALVARADIA-GUERRERO-MEXICO-AS-PICTURED-UK-381/224311219976?hash=item3439fd9708:g:8u0AAOSwOwZf-s~S,https://i.ebayimg.com/thumbs/images/g/8u0AAOSwOwZf-s~S/s-l225.jpg,$11.76,Jan-10 07:33,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Instant,0,1
