id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item48e7d5362f,Pieridae. 24 x Appias clementina. Wetar. Maluku.,https://www.ebay.com/itm/Pieridae-24-x-Appias-clementina-Wetar-Maluku/313127155247?hash=item48e7d5362f:g:zsIAAOSwj7VeuAEv,https://i.ebayimg.com/thumbs/images/g/zsIAAOSwj7VeuAEv/s-l225.jpg,$11.00,Jan-27 06:00,"Jakarta, Indonesia",batavia-bugs,https://www.ebay.com/usr/batavia-bugs?_trksid=p2047675.l2559,Instant,0,1
