id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item343673e3c6,"DELIAS CINERASCENS UEDAI | WEST KALIMANTAN., INDONESIA  | AS PICTURED | UK20-268",https://www.ebay.com/itm/DELIAS-CINERASCENS-UEDAI-WEST-KALIMANTAN-INDONESIA-AS-PICTURED-UK20-268/224251864006?hash=item343673e3c6:g:0gMAAOSwwiFfwBzS,https://i.ebayimg.com/thumbs/images/g/0gMAAOSwwiFfwBzS/s-l225.jpg,$2.63,Dec-05 09:58,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,1,1
