id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3db6c10e5e,"Lexias panopus visayana, Philippines; Nymphalidae",https://www.ebay.com/itm/Lexias-panopus-visayana-Philippines-Nymphalidae/265059110494?hash=item3db6c10e5e:g:0YwAAOSwZYlgJbpe,https://i.ebayimg.com/thumbs/images/g/0YwAAOSwZYlgJbpe/s-l225.jpg,$4.00,Feb-25 15:59,"Washington, District Of Columbia, United States",kershawi,https://www.ebay.com/usr/kershawi?_trksid=p2047675.l2559,Auction,1,1
item3db2d55dab,"Lexias panopus, male, Philippines; Nymphalidae",https://www.ebay.com/itm/Lexias-panopus-male-Philippines-Nymphalidae/264993332651?hash=item3db2d55dab:g:ERMAAOSwigpf6syH,https://i.ebayimg.com/thumbs/images/g/ERMAAOSwigpf6syH/s-l225.jpg,$3.00,Jan-04 22:28,"Washington, District Of Columbia, United States",kershawi,https://www.ebay.com/usr/kershawi?_trksid=p2047675.l2559,Auction,1,1
