id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3db2bf9a6c,"Argynnis hyperbius, male, China; Nymphalidae",https://www.ebay.com/itm/Argynnis-hyperbius-male-China-Nymphalidae/264991906412?hash=item3db2bf9a6c:g:qI8AAOSwoKBf6WBn,https://i.ebayimg.com/thumbs/images/g/qI8AAOSwoKBf6WBn/s-l225.jpg,$2.00,Jan-03 20:35,"Washington, District Of Columbia, United States",kershawi,https://www.ebay.com/usr/kershawi?_trksid=p2047675.l2559,Auction,1,1
