id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item4451253853,DYNAMINE radicula radicula * MALE * Ecuador; Napo (unmounted),https://www.ebay.com/itm/DYNAMINE-RADICULA-RADICULA-male-ECUADOR-Napo-unmounted/293419169875?hash=item4451253853:g:RQ4AAOSwMjpcCuEM,https://i.ebayimg.com/thumbs/images/g/RQ4AAOSwMjpcCuEM/s-l225.jpg,$9.59,Jan-23 09:44,"Miami Playa(Tarragona), Spain",homerus61,https://www.ebay.com/usr/homerus61?_trksid=p2047675.l2559,Instant,0,1
