id,title,link,image,price_sold,end_date,origin,seller_name,seller_link,sell_type,num_bids,num_sold
item3436740cae,DELIAS KENRICKI | ARFAK. WEST PAPUA INDONESIA  | AS PICTURED | UK20-204,https://www.ebay.com/itm/DELIAS-KENRICKI-ARFAK-WEST-PAPUA-INDONESIA-AS-PICTURED-UK20-204/224251874478?hash=item3436740cae:g:sQ0AAOSweNpfwB-P,https://i.ebayimg.com/thumbs/images/g/sQ0AAOSweNpfwB-P/s-l225.jpg,$2.63,Dec-05 09:46,"Oldbury, United Kingdom",multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,1,1
