Species
Episcada hymenaea
Prittwitzia caucana
Prittwitzia centralis
Episcada guianensis
Rhadinoptera nebula
Rhadinoptera stratonicis
Ithomyia hymenaea
Pteronymia nepiscada
Ithomia hymenaea
Ithomia hymenea
Episcada hymenea
Episcada comstocki
Ithomia mira
Episcada segesta
Episcada montanella
Ithomia philoclea
Ithomia munda
Episcada aprica
Episcada archaia
Episcada cabenis
Episcada raymondi
Episcada salvinia
Episcada helena
Ithomia apia
Episcada opleri
Episcada portilla
Ithomia salvinia
Episcada apia
Episcada sulphurea
Ithomia heneme
Episcada carcinia
Hymenitis sylvo
Ithomia ticidella
Episcada ticidella
Epitola belli
Papilio posthumus
Epitola elion
Epitola tanganikensis
Epitola urania
Epitola uranoides
Epitola occidentalis
Epitolina catori
Epitolina ugandae
Epitolina collinsi
Liptena mnestra
Teriomima dispar
Teriomima cordelia
Teriomima dubia
Teriomima melissa
Epitolina dispar
Epitolina larseni
Epitola pulverulenta
Tritonia eupompe
Rhadinoptera alba
Ithomia phlysto
Eprius veleda
Miltomiges obrepta
Eprius palta
Epeus veleda
Staphylus holaphegges
Staphylus holophegges
Eprius velada
Eprius velda
Arteurotia biternata
Arteurotia celendris
Arteurotia epipola
Spioniades clinias
Conognathus calendris
Ebrietas lachesis
Telemiades mnemon
Arteurotia bufonia
Cyclosemia parus
Papilio paulinus
Tagiades paullinus
Hesperia paulinia
Eracon bufonia
Erebia gorgophone
Erebia mediterranea
Papilio aethiopellus
Erebia confluens
Erebia cottiensis
Erebia loritzi
Erebia sabulosus
Erebia caeca
Erebia obscura
Erebia aethiops
Erebia fogarasica
Erebia melusina
Erebia taurinorum
Erebia parvisi
Erebia apuana
Erebia coeca
Erebia luteofasciata
Erebia magna
Erebia pentaocellata
Erebia semicoeca
Erebia tetraocellata
Erebia derufata
Erebia rubria
Erebia salaria
Erebia crattiae
Erebia morvina
Erebia goltzi
Erebia uralensis
Erebia sapaudia
Erebia depressavaga
Erebia depressivaga
Papilio quattuordecimocellatus
Erebia mesarubria
Erebia perfusasemicaeca
Erebia obsoleta
Erebia ochracea
Erebia altaica
Erebia biocellata
Erebia perfumosa
Erebia abbreviata
Erebia pupillifera
Erebia infasciata
Erebia croesus
Erebia depupillata
Erebia purpurea
Erebia peneplana
Erebia inequalis
Erebia nigra
Erebia pallida
Erebia royi
Erebia freyeri
Erebia fritschi
Erebia dehermanni
Erebia emialbina
Erebia semialbina
Papilio blandina
Erebia albofasciata
Papilio medusa
Erebia flavescens
Erebia britannica
Erebia minor
Erebia demarginata
Erebia enucleata
Erebia jigodini
Erebia mesorubria
Erebia binotata
Erebia transsibirica
Erebia caledonia
Papilio alcyone
Erebia inocellata
Papilio amaryllus
Erebia paradoxa
Erebia violacea
Erebia altivaga
Erebia huebneri
Erebia cosinida
Erebia amplevittata
Erebia leucotaenia
Erebia pallidior
Erebia stricta
Erebia pallidiorstricta
Erebia alcyone
Erebia ajanensis
Erebia arsenjevi
Erebia kosterini
Erebia ligea
Erebia alberganus
Erebia barcoi
Erebia albomaculata
Erebia phorcyoides
Papilio ceto
Erebia leto
Papilio themistocles
Erebia rhodocleia
Erebia abetonica
Erebia cetra
Erebia tyrsus
Erebia albifasciata
Erebia extincta
Erebia luciolupoi
Hipparchia phorcys
Erebia frenus
Erebia crobyle
Papilio alberganus
Erebia caradjae
Erebia phorcys
Erebia alcmena
Erebia leechuanlungi
Erebia szetschwana
Erebia ignota
Erebia ignotoides
Erebia minschani
Erebia tatsiena
Erebia veldmani
Erebia anyuica
Erebia argentea
Erebia occultoides
Erebia anuyka
Erebia anjuika
Erebia atramentaria
Erebia mahamaudgalyayana
Erebia calcarius
Erebia cavallus
Erebia tridentina
Erebia callias
Erebia altajana
Erebia simulata
Erebia tsherakiensis
Erebia tsherskiensis
Erebia brucei
Erebia sinocho
Erebia cassioides
Erebia aquitania
Erebia tusca
Erebia paracleo
Erebia subcassioides
Erebia addendaapicalis
Erebia occicarmenta
Erebia arvernensis
Erebia addenda
Erebia pseudocarmenta
Erebia carmenta
Satyrus coecodromus
Erebia buronica
Erebia centrorilica
Erebia dolomitana
Erebia dolomitensis
Erebia illyrica
Erebia illyromacedonica
Erebia kinoshitai
Erebia macedonica
Erebia infrargentea
Erebia infradiffusa
Erebia majellana
Erebia occimurina
Erebia albana
Erebia pseudomurina
Erebia murina
Erebia noricana
Hipparchia neleus
Erebia transylvaniensis
Erebia retyezatica
Erebia transsylvanica
Erebia tonalensis
Papilio cassioides
Erebia galvagnii
Papilio cleo
Erebia chastilovi
Erebia nomada
Maniola depuncta
Erebia churkini
Papilio aretus
Erebia preisseckeri
Erebia tripuncta
Papilio claudina
Erebia defasciata
Erebia semipupillata
Erebia subtripicta
Erebia marginata
Erebia ocellata
Erebia cyclopius
Erebia sinopius
Erebia pseudowanga
Hipparchia cyclopius
Callerebia yoshikurana
Erebia aporia
Erebia cyclopia
Erebia dabanensis
Erebia chingiza
Erebia olshvangi
Erebia sokhondoensis
Erebia troubridgei
Erebia tschuktscha
Erebia confusa
Erebia rubescens
Erebia lanceolata
Erebia tundra
Erebia disa
Erebia festiva
Erebia kuthynjaku
Erebia steckeri
Erebia subarctica
Papilio stheno
Papilio gesion
Erebia unicolor
Papilio griela
Erebia semiextincta
Erebia restricta
Erebia fuchsi
Erebia schultzi
Papilio disa
Erebia discoidalis
Erebia lena
Erebia yablonoica
Erebia macdunnoughi
Hipparchia discoidalis
Erebia mcdunnoughi
Erebia macdunnoughisic
Erebia menetriesi
Erebia jeholana
Erebia semicaeca
Erebia intermedia
Erebia edda
Erebia embla
Erebia baekamensis
Erebia dissimulata
Erebia succulenta
Erebia septentrionalis
Maniola unicolor
Papilio dioxippe
Papilio sophia
Papilio ethus
Erebia bipupillata
Erebia etheides
Erebia lama
Erebia albocentrata
Erebia pseudodisa
Erebia quadrannulifer
Erebia tullgreni
Papilio embla
Erebia epiphron
Erebia maculisextensis
Papilio cassiope
Erebia nigerrima
Erebia albinescens
Satyrus nelamus
Erebia exannulata
Erebia effusa
Papilio aetherius
Erebia bernensis
Erebia valesiana
Maniola caeca
Melampias rhodia
Erebia amisus
Erebia cydamus
Erebia privata
Papilio mnemon
Melampias obsoleta
Erebia mackeri
Erebia fauveaui
Erebia cebennica
Erebia mixta
Erebia dispersa
Erebia orientpyrenaica
Erebia vogesiaca
Erebia xistralensis
Erebia pyrenaica
Erebia valdeonica
Erebia roosi
Erebia scotica
Erebia silesiana
Erebia retezatensis
Erebia retyezatensis
Erebia latefasciata
Papilio epiphron
Erebia hercynica
Erebia clorinda
Papilio janthe
Erebia ornatissima
Papilio egea
Erebia thomsoni
Avenella flexuosa
Erebia epipsodea
Erebia rhodia
Erebia remingtoni
Erebia sineocellata
Erebia freemani
Erebia hopfingeri
Erebia sine-ocellata
Erebia gentyi
Erebia aspera
