id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item3436762537,MELANIS PIXE PIXE X3 | QUINTANA ROO  MEXICO | AS PICTURED | UK-2413,https://www.ebay.com/itm/MELANIS-PIXE-PIXE-X3-QUINTANA-ROO-MEXICO-AS-PICTURED-UK-2413/224252011831?hash=item3436762537:g:HCEAAOSwd7RfwEQu,$2.51,"Oldbury, United Kingdom",https://i.ebayimg.com/thumbs/images/g/HCEAAOSwd7RfwEQu/s-l225.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,1,0,1,28 Nov 2020 at 10:26:32AM PST
