id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item3436740cae,DELIAS KENRICKI | ARFAK. WEST PAPUA INDONESIA  | AS PICTURED | UK20-204,https://www.ebay.com/itm/DELIAS-KENRICKI-ARFAK-WEST-PAPUA-INDONESIA-AS-PICTURED-UK20-204/224251874478?hash=item3436740cae:g:sQ0AAOSweNpfwB-P,$2.51,"Oldbury, United Kingdom",https://i.ebayimg.com/thumbs/images/g/sQ0AAOSweNpfwB-P/s-l225.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Auction,1,0,1,28 Nov 2020 at 9:46:07AM PST
