id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item420225e62d,UG61) UGANDA - THREE HORNED CHAMELION; BUTTERFLY: MIMACRAEA MARSHALLI,https://www.ebay.com/itm/UG61-UGANDA-THREE-HORNED-CHAMELION-BUTTERFLY-MIMACRAEA-MARSHALLI/283503879725?hash=item420225e62d:g:j-4AAOSwGhBc833g,$2.95,"Upper Ferntree Gully, Australia",https://i.ebayimg.com/thumbs/images/g/j-4AAOSwGhBc833g/s-l225.jpg,21st-century-auctions,https://www.ebay.com/usr/21st-century-auctions?_trksid=p2047675.l2559,Instant,0,0,1,"May 06, 2020 23:23:23 PDT"
