id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item46a686ae3e,Hypolimnas Antelope inconstans * MALE * Western Samoa,https://www.ebay.com/itm/HYPOLIMNAS-ANTILOPE-INCONSTANS-male-Western-SAMOA/303441555006?hash=item46a686ae3e:g:IY4AAOSwWxNYxut-,$60.04,"Miami Playa(Tarragona), Spain",https://i.ebayimg.com/thumbs/images/g/IY4AAOSwWxNYxut-/s-l225.jpg,homerus61,https://www.ebay.com/usr/homerus61?_trksid=p2047675.l2559,Instant,0,0,Last one,"May 04, 2020 02:20:32 PDT"
item3d9d1b8e5f,Hypolimnas antilope M VANUATU,https://www.ebay.com/itm/Hypolimnas-antilope-M-VANUATU/264628833887?hash=item3d9d1b8e5f:g:OTEAAOSwGyZeQFgy,$26.85,"Jaworzno, Poland",https://i.ebayimg.com/thumbs/images/g/OTEAAOSwGyZeQFgy/s-l225.jpg,perfectinsects8,https://www.ebay.com/usr/perfectinsects8?_trksid=p2047675.l2559,Instant,0,0,1,"Nov 09, 2020 11:09:33 PST"
