id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item3439699788,"MESOSEMIA GAUDIOLUM |  GUERRERO, MEXICO | UK-2880 | A1 / NEAR A1 VERY RARE",https://www.ebay.com/itm/224301520776?hash=item3439699788:g:meAAAOSwej1f79jw,$93.04,"Oldbury, United Kingdom",https://i.ebayimg.com/images/g/meAAAOSwej1f79jw/s-l300.jpg,multicaudata,https://www.ebay.com/usr/multicaudata?_trksid=p2047675.l2559,Instant,0,0,1,"May 03, 2021 10:19:02 PDT"
