id,title,link,price,origin,image,seller_name,seller_link,sell_type,num_bids,num_watchers,num_stock,date
item1f1d22b479,Eurytides iphitas Males,https://www.ebay.com/itm/133632799865?hash=item1f1d22b479:g:t-YAAOSwAcFf-fpU,"$10,951.17","Haibach, Germany",https://i.ebayimg.com/images/g/t-YAAOSwAcFf-fpU/s-l300.jpg,aureus-butterflies-and-insects,https://www.ebay.com/usr/aureus-butterflies-and-insects?_trksid=p2047675.l2559,Instant,0,0,1,"Apr 05, 2021 04:51:04 PDT"
