Species
Eurema dammersi
Terias flava
Eurema pallens
Eurema callae
Papilio nicippe
Eurema nicippe
Eurema nicippiformis
Abananote abana
Actinote capnodes
Acraea abana
Actinote abana
Abananote erinome
Actinote melini
Actinote mathani
Altinote carmentis
Acraea testacea
Acraea byzia
Acraea aethilla
Acraea erinome
Actinote carabaia
Actinote sciana
Actinote erinome
Acraea melini
Acraea mathani
Actinote euryleuca
Abananote hylonome
Abananote basilia
Euterpe hylonome
Actinote hylonome
Abananote intensa
Acraea radiata
Acraea gerardolamas
Actinote intensa
Abantis bismarcki
Abantis neavei
Leucochitonea bicolor
Abantis venosa
Sapaea elegantula
Abantis maesseni
Abantis ja
Abantis usheri
Abantis leucogaster
Abantis rotundala
Sapaea leucogaster
Abantis lucretia
Abantis etoumbiensis
Abantis lofu
Abantis menelik
Abantis meneliki
Abantis nigeriana
Abantis rougeoti
Hesperia namaquana
Leucochitonea paradisea
Abantis pseudonigeriana
Abantis rubra
Abantis tanobia
Leucochitonea umvulensis
Abantis flava
Abantis fulva
Abantis plerotica
Abantis vidua
Sapaea trimeni
Hesperia zambesiaca
Abisara abnormis
Abisara bifasciata
Abisara jhana
Abisara angulata
Abisara angustilineata
Abisara lusi
Abisara suffusa
Abisara fraterna
Abisara burnii
Abisara assus
Abisara formosana
Taxila etymander
Taxila timaeus
Taxila burnii
Taxila burni
Abisara cudaca
Abisara boholensis
Abisara canlaonensis
Abisara echerius
Abisara bazilensis
Abisara bugiana
Abisara cavana
Abisara celebica
Abisara satellitica
Abisara clara
Abisara laura
Abisara mindorensis
Abisara lisa
Abisara oenobarus
Abisara notha
Abisara paionea
Abisara palawana
Abisara pancha
Abisara panayensis
Abisara porphyritica
Abisara prunosa
Abisara saleyra
Abisara schedeli
Abisara simillima
Papilio echerius
Abisara tonkinianus
Hesperia coriolanus
Sospita lydda
Lycaena xenodice
Abisara meta
Abisara kausambioides
Abisara echeria
Abisara freda
Abisara daliensis
Abisara fylla
Sospita magdala
Taxila fylla
Abisara fyllaria
Sospita fylloides
Abisara fylloides
Sospita fylla
Abisara geza
Abisara aja
Abisara disparilis
Abisara litavicus
Abisara sala
Abisara niasana
Abisara niya
Abisara sura
Abisara jeeranootae
Abisara erilda
Abisara kausambi
Name conflict
Abisara asoka
Abisara daphne
Abisara paha
Abisara sabina
Abisara tina
Abisara mindanaensis
Abisara mudita
Abisara juana
Abisara miyazakii
Abisara shigehoi
Abisara saturata
Abisara amaga
Abisara baraka
Abisara corbeti
Abisara iliaca
Abisara maya
Abisara annamitica
Abisara siamensis
Abisara stasinus
Abisara tera
Sospita saturata
Abisara kausamboidessic
Abisara kausamboides
Sospita sobrina
Abisara sobrina
Abraximorpha davidii
Abraximorpha elfina
Celaenorrhinus ermasis
Pterygospidea davidii
Celaenorrhinus davidi
Abraximorpha esta
Abraximorpha heringi
Abraximorpha pieridoides
Abrota ganga
Abrota candidii
Abrota formosana
Abrota flavina
Abrota pratti
Abrota riubaensis
Abrota esvara
Athyma jumna
Adolias confinis
Abrota jumna
Abrota juruna
Oxypalpus annulifer
Pamphila biseriata
Parosmodes icteriana
Pamphila zimbazo
Acada biseriatus
Parosmodes icteria
Acerbas anthea
Acerbas luzona
Acerbas pista
Acerbas tagiadoides
Acerbas javanica
Hesperia anthea
Cobalus ciliatus
Carystus tagiadoides
Hesperia cretura
Hesperia azona
Acerbas azona
Acerbas duris
Acerbas dorka
Carystus duris
Carystus mabillei
Acerbas latefascia
Zea martini
Acerbas nitidifasciata
Acerbas martini
Acerbas selta
Acerbas suttoni
Achalarus albociliatus
Murgaria leucophrys
Aethilla nocera
Telegonus mithras
Telegonus albociliatus
Eudamus albociliata
Eudamus casica
Eudamus orestes
Eudamus epigena
Papilio hedysarum
Papilio lycidas
Proteides lyciades
Rhabdoides tehuacana
Achalarus tehuacana
Murgaria nigrociliata
Aethilla toxeus
Eudamus coyote
Murgaria albociliata
Achalarus nigrociliata
Achlyodes busirus
Achlyodes heros
Papilio sebaldus
Eantis negro
Achlyodes rioja
Sebaldia obscura
Papilio busirus
Achlyodes bucolus
Eantis busiris
Eantis busirus
Papilio busiris
Achlyodes busivreus
Achlyodes bursirus
Achlyodes selva
Achlyodes ozotes
Helias pallida
Achlyodes pallida
Acleros displacidus
Acleros bala
Cyclopides leucopyga
