Species
Pythonides gellius
Achlyodes servius
Telemiades hyacinthinus
Pythonides hyacinthinus
Quadrus hyacinthus
Pythonides sergius
Pythonides nolckeni
Pythonides scybis
Zera nolckeni
Zera phila
Zera hosta
Pythonides phila
Zera teresa
Zera tetrastigma
Achlyodes erisichthon
Pythonides menedemus
Pythonides pelopea
Papilio tetrastigma
Zera menedemus
Zera pelopea
Quadrus erischthon
Zera erisichton
Zera zera
Pythonides concolor
Pythonides deflorata
Gorgythion difficilis
Pterygospidea dufresnii
Pterygospidea latreilliana
Achlyodes balma
Achlyodes zera
Zerene cesonia
Zerene boyacensis
Meganostoma citrina
Meganostoma suffusa
Meganostoma cesonides
Meganostoma marginemaculata
Meganostoma marginata
Meganostoma albescens
Meganostoma confluens
Megonostoma cynops
Meganostoma inca
Zerene patiensis
Zerene limonella
Colias therapis
Colias cerbera
Papilio sesonia
Papilio cesonia
Zerene albida
Colias rosa
Papilio philippa
Meganostoma centralamericana
Meganostoma rosea
Zerene immaculsecunda
Colias stainkeae
Zerene deserticola
Meganostoma cesonia
Colias philippa
Zerene caesonia
Meganostoma helena
Colias cesonia
Colias vosnesenskii
Rhodocera lorquini
Colias eurydice
Colias bernardino
Zerene fanniae
Zerene newcombi
Colias wosnesenskii
Zerene lineainita
Zerene masumbrosus
Zerene doudoroffi
Colias amorphae
Megonostoma helena
Zerene flavolineata
Zerene marginata
Zerene nigrocapitata
Zerene rubrosuffusa
Zeritis aurivillii
Zeritis fontainei
Zeritis krystyna
Zeritis muzizii
Cigaritis amine
Zeritis nereinesic
Zeritis neriene
Zeritis pulcherrima
Plebeius sorhagenii
Zeritis sorhagenii
Plebeius sorhageni
Zerynthia abanti
Zerynthia cachetica
Zerynthia completa
Zerynthia divisa
Zerynthia melaina
Zerynthia nigripuncta
Zerynthia punctata
Zerynthia tkatshukovi
Zerynthia spoliata
Thais obscurior
Thais caucasica
Allancastria caucasica
Zerynthia cerisyi
Allancastria dalmacijae
Zerynthia ferdinandi
Allancastria huberi
Zerynthia mihljevici
Allancastria goeksui
Allancastria kocaki
Allancastria koroneii
Zerynthia caeca
Allancastria rubrocatenaria
Zerynthia cypria
Zerynthia speciosa
Zerynthia destrigata
Allancastria sami
Thais cerisyi
Zerynthia margarethae
Thais albidior
Thais ochracea
Thais pallidior
Allancastria schulzi
Thais martini
Allancastria mysiensis
Allancastria cerisyi
Allancastria martini
Zerynthia cerisy
Thais cretica
Allancastria grotei
Zerynthia separata
Zerynthia charis
Zerynthia deflexa
Zerynthia subflava
Thais parnassoides
Allancastria eisneri
ThaÔs deyrollei
Thais flavomaculata
Allancastria lycaoniae
